%time,field.orientation.x,field.orientation.y,field.orientation.z,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z,field.alt_error,field.aspd_error,field.xtrack_error,delta_yaw,delta_pitch,delta_roll,delta_x,delta_y,delta_z,delta_roll_airspeed,field.orientation.x_imu_data,field.orientation.y_imu_data,field.orientation.z_imu_data,field.angular_velocity.x_imu_data,field.angular_velocity.y_imu_data,field.angular_velocity.z_imu_data,field.linear_acceleration.x_imu_data,field.linear_acceleration.y_imu_data,field.linear_acceleration.z_imu_data,field.twist.linear.x_local_position,field.twist.linear.y_local_position,field.twist.linear.z_local_position,field.twist.angular.x_local_position,field.twist.angular.y_local_position,field.twist.angular.z_local_position,field.alt_error_errors,field.aspd_error_errors,field.xtrack_error_errors,delta_yaw_yaw,delta_pitch_pitch,delta_roll_roll,delta_x_velocity,delta_y_velocity,delta_z_velocity,delta_roll_airspeed
2018-07-18 20:40:13.150,0.0876814930716,-0.385916753925,-0.879141417741,-0.0849935784936,-0.308204859495,-0.395004987717,-0.73549875,0.5295591,13.44491715,-16.5202445984,-13.1967334747,0.0950353890657,0.167355209589,-0.36008772254,-0.337198495865,-0.729999959469,-465.277862549,-27.7827777863,175.508071899,5.5841856002800005,-2.285125732499999,27.9543409348,17.022162669099874,0.11146298050900195,-4.652778625500002,0.0876814930716,-0.385916753925,-0.879141417741,-0.0849935784936,-0.308204859495,-0.395004987717,-0.73549875,0.5295591,13.44491715,-16.5202445984,-13.1967334747,0.0950353890657,0.167355209589,-0.36008772254,-0.337198495865,-0.729999959469,-465.277862549,-27.7827777863,175.508071899,5.5841856002800005,-2.285125732499999,27.9543409348,17.022162669099874,0.11146298050900195,-4.652778625500002
2018-07-18 20:40:13.200,0.0876814930716,-0.385916753925,-0.879141417741,-0.0849935784936,-0.308204859495,-0.395004987717,-0.73549875,0.5295591,13.44491715,-16.5202445984,-13.1967334747,0.0950353890657,0.167355209589,-0.36008772254,-0.337198495865,-0.799999952316,-476.651763916,-25.7839927673,166.35682678199998,6.110793113710001,-1.6258888244000005,27.407543182399998,17.222144358499875,0.12952786684000198,-4.7665176392,0.0876814930716,-0.385916753925,-0.879141417741,-0.0849935784936,-0.308204859495,-0.395004987717,-0.73549875,0.5295591,13.44491715,-16.5202445984,-13.1967334747,0.0950353890657,0.167355209589,-0.36008772254,-0.337198495865,-0.799999952316,-476.651763916,-25.7839927673,166.35682678199998,6.110793113710001,-1.6258888244000005,27.407543182399998,17.222144358499875,0.12952786684000198,-4.7665176392
2018-07-18 20:40:13.250,0.0876814930716,-0.385916753925,-0.879141417741,-0.0849935784936,-0.308204859495,-0.395004987717,-0.73549875,0.5295591,13.44491715,-17.2896080017,-11.215886116,0.144947439432,-0.0849935784936,-0.308204859495,-0.395004987717,-0.799999952316,-476.651763916,-25.7839927673,166.35682678199998,7.38079357152,-1.615890502899994,26.8204631805,17.420127146599874,0.16606409847700196,-4.7665176392,0.0876814930716,-0.385916753925,-0.879141417741,-0.0849935784936,-0.308204859495,-0.395004987717,-0.73549875,0.5295591,13.44491715,-17.2896080017,-11.215886116,0.144947439432,-0.0849935784936,-0.308204859495,-0.395004987717,-0.799999952316,-476.651763916,-25.7839927673,166.35682678199998,7.38079357152,-1.615890502899994,26.8204631805,17.420127146599874,0.16606409847700196,-4.7665176392
2018-07-18 20:40:13.300,0.0876814930716,-0.385916753925,-0.879141417741,-0.0849935784936,-0.308204859495,-0.395004987717,-0.73549875,0.5295591,13.44491715,-17.2896080017,-11.215886116,0.144947439432,-0.0849935784936,-0.308204859495,-0.395004987717,-0.879999995232,-483.75970459,-23.8196525574,167.35682678199998,7.810792923020001,-1.615890502899994,26.6266355515,17.478881113899874,0.17655570805100196,-4.837596893299999,0.0876814930716,-0.385916753925,-0.879141417741,-0.0849935784936,-0.308204859495,-0.395004987717,-0.73549875,0.5295591,13.44491715,-17.2896080017,-11.215886116,0.144947439432,-0.0849935784936,-0.308204859495,-0.395004987717,-0.879999995232,-483.75970459,-23.8196525574,167.35682678199998,7.810792923020001,-1.615890502899994,26.6266355515,17.478881113899874,0.17655570805100196,-4.837596893299999
2018-07-18 20:40:13.350,0.0876814930716,-0.385916753925,-0.879141417741,-0.0849935784936,-0.308204859495,-0.395004987717,-0.73549875,0.5295591,13.44491715,-17.2896080017,-11.215886116,0.144947439432,-0.0849935784936,-0.308204859495,-0.395004987717,-0.879999995232,-483.75970459,-23.8196525574,167.35682678199998,7.810792923020001,-1.615890502899994,26.6266355515,17.478881113899874,0.17655570805100196,-4.837596893299999,0.0876814930716,-0.385916753925,-0.879141417741,-0.0849935784936,-0.308204859495,-0.395004987717,-0.73549875,0.5295591,13.44491715,-17.2896080017,-11.215886116,0.144947439432,-0.0849935784936,-0.308204859495,-0.395004987717,-0.879999995232,-483.75970459,-23.8196525574,167.35682678199998,7.810792923020001,-1.615890502899994,26.6266355515,17.478881113899874,0.17655570805100196,-4.837596893299999
2018-07-18 20:40:13.400,0.0876814930716,-0.385916753925,-0.879141417741,-0.0849935784936,-0.308204859495,-0.395004987717,-0.73549875,0.5295591,13.44491715,-17.2896080017,-11.215886116,0.144947439432,-0.0849935784936,-0.308204859495,-0.395004987717,-0.969999969006,-475.483520508,-21.8722839355,168.35682678199998,7.25079345702,-1.6058883667000003,25.72342967987,17.718297236299875,0.19967694580600198,-4.7548351288,0.0876814930716,-0.385916753925,-0.879141417741,-0.0849935784936,-0.308204859495,-0.395004987717,-0.73549875,0.5295591,13.44491715,-17.2896080017,-11.215886116,0.144947439432,-0.0849935784936,-0.308204859495,-0.395004987717,-0.969999969006,-475.483520508,-21.8722839355,168.35682678199998,7.25079345702,-1.6058883667000003,25.72342967987,17.718297236299875,0.19967694580600198,-4.7548351288
2018-07-18 20:40:13.450,0.0876814930716,-0.385916753925,-0.879141417741,-0.0849935784936,-0.308204859495,-0.395004987717,-0.73549875,0.5295591,13.44491715,-17.2896080017,-11.215886116,0.144947439432,-0.0849935784936,-0.308204859495,-0.395004987717,-0.969999969006,-475.483520508,-21.8722839355,168.35682678199998,7.25079345702,-1.6058883667000003,25.72342967987,17.718297236299875,0.19967694580600198,-4.7548351288,0.0876814930716,-0.385916753925,-0.879141417741,-0.0849935784936,-0.308204859495,-0.395004987717,-0.73549875,0.5295591,13.44491715,-17.2896080017,-11.215886116,0.144947439432,-0.0849935784936,-0.308204859495,-0.395004987717,-0.969999969006,-475.483520508,-21.8722839355,168.35682678199998,7.25079345702,-1.6058883667000003,25.72342967987,17.718297236299875,0.19967694580600198,-4.7548351288
2018-07-18 20:40:13.500,0.0876814930716,-0.385916753925,-0.879141417741,-0.0849935784936,-0.308204859495,-0.395004987717,-0.73549875,0.5295591,13.44491715,-17.8616638184,-9.03115367889,0.156442418694,-0.0849935784936,-0.308204859495,-0.395004987717,-1.06999993324,-456.884399414,-20.0034542084,170.35682678199998,7.22079372402,-1.595890045099999,24.86209106445,17.889008753699873,0.14127729833100197,-4.5688438416,0.0876814930716,-0.385916753925,-0.879141417741,-0.0849935784936,-0.308204859495,-0.395004987717,-0.73549875,0.5295591,13.44491715,-17.8616638184,-9.03115367889,0.156442418694,-0.0849935784936,-0.308204859495,-0.395004987717,-1.06999993324,-456.884399414,-20.0034542084,170.35682678199998,7.22079372402,-1.595890045099999,24.86209106445,17.889008753699873,0.14127729833100197,-4.5688438416
2018-07-18 20:40:13.550,0.0876814930716,-0.385916753925,-0.879141417741,-0.0849935784936,-0.308204859495,-0.395004987717,-0.73549875,0.5295591,13.44491715,-17.8616638184,-9.03115367889,0.156442418694,-0.0849935784936,-0.308204859495,-0.395004987717,-1.06999993324,-456.884399414,-20.0034542084,170.35682678199998,7.120793342620001,-1.595890045099999,24.26078796387,17.961657755699875,0.03017568960790196,-4.5688438416,0.0876814930716,-0.385916753925,-0.879141417741,-0.0849935784936,-0.308204859495,-0.395004987717,-0.73549875,0.5295591,13.44491715,-17.8616638184,-9.03115367889,0.156442418694,-0.0849935784936,-0.308204859495,-0.395004987717,-1.06999993324,-456.884399414,-20.0034542084,170.35682678199998,7.120793342620001,-1.595890045099999,24.26078796387,17.961657755699875,0.03017568960790196,-4.5688438416
2018-07-18 20:40:13.600,0.0443368372279,-0.369725363734,-0.915133853634,-0.0716041922569,-0.349158763885,-0.334518820047,-0.87279185,-0.30400615,11.73856005,-17.8616638184,-9.03115367889,0.156442418694,-0.0849935784936,-0.308204859495,-0.395004987717,-1.14999997616,-422.000488281,-18.1564998627,171.35682678199998,6.67079353333,-1.595890045099999,24.0949754715,17.982819788799873,0.014272042550101961,-4.2200050354,0.0443368372279,-0.369725363734,-0.915133853634,-0.0716041922569,-0.349158763885,-0.334518820047,-0.87279185,-0.30400615,11.73856005,-17.8616638184,-9.03115367889,0.156442418694,-0.0849935784936,-0.308204859495,-0.395004987717,-1.14999997616,-422.000488281,-18.1564998627,171.35682678199998,6.67079353333,-1.595890045099999,24.0949754715,17.982819788799873,0.014272042550101961,-4.2200050354
2018-07-18 20:40:13.650,0.0443368372279,-0.369725363734,-0.915133853634,-0.0716041922569,-0.349158763885,-0.334518820047,-0.87279185,-0.30400615,11.73856005,-17.8616638184,-9.03115367889,0.156442418694,-0.0849935784936,-0.308204859495,-0.395004987717,-1.14999997616,-422.000488281,-18.1564998627,157.404129028,7.4337302446399995,1.268592834499998,24.0949754715,17.982819788799873,0.014272042550101961,-4.2200050354,0.0443368372279,-0.369725363734,-0.915133853634,-0.0716041922569,-0.349158763885,-0.334518820047,-0.87279185,-0.30400615,11.73856005,-17.8616638184,-9.03115367889,0.156442418694,-0.0849935784936,-0.308204859495,-0.395004987717,-1.14999997616,-422.000488281,-18.1564998627,157.404129028,7.4337302446399995,1.268592834499998,24.0949754715,17.982819788799873,0.014272042550101961,-4.2200050354
2018-07-18 20:40:13.700,0.0443368372279,-0.369725363734,-0.915133853634,-0.0716041922569,-0.349158763885,-0.334518820047,-0.87279185,-0.30400615,11.73856005,-17.8616638184,-9.03115367889,0.156442418694,-0.0849935784936,-0.308204859495,-0.395004987717,-1.23000001907,-422.138977051,-16.3104076385,158.404129028,7.22373020649,1.268592834499998,23.19034719467,18.090174906599874,0.08586595207450196,-4.2213897705,0.0443368372279,-0.369725363734,-0.915133853634,-0.0716041922569,-0.349158763885,-0.334518820047,-0.87279185,-0.30400615,11.73856005,-17.8616638184,-9.03115367889,0.156442418694,-0.0849935784936,-0.308204859495,-0.395004987717,-1.23000001907,-422.138977051,-16.3104076385,158.404129028,7.22373020649,1.268592834499998,23.19034719467,18.090174906599874,0.08586595207450196,-4.2213897705
2018-07-18 20:40:13.750,0.0443368372279,-0.369725363734,-0.915133853634,-0.0716041922569,-0.349158763885,-0.334518820047,-0.87279185,-0.30400615,11.73856005,-18.1686973572,-6.39759731293,0.210587263107,-0.0716041922569,-0.349158763885,-0.334518820047,-1.23000001907,-422.138977051,-16.3104076385,158.404129028,7.22373020649,1.268592834499998,23.19034719467,18.090174906599874,0.08586595207450196,-4.2213897705,0.0443368372279,-0.369725363734,-0.915133853634,-0.0716041922569,-0.349158763885,-0.334518820047,-0.87279185,-0.30400615,11.73856005,-18.1686973572,-6.39759731293,0.210587263107,-0.0716041922569,-0.349158763885,-0.334518820047,-1.23000001907,-422.138977051,-16.3104076385,158.404129028,7.22373020649,1.268592834499998,23.19034719467,18.090174906599874,0.08586595207450196,-4.2213897705
2018-07-18 20:40:13.800,0.0443368372279,-0.369725363734,-0.915133853634,-0.0716041922569,-0.349158763885,-0.334518820047,-0.87279185,-0.30400615,11.73856005,-18.1686973572,-6.39759731293,0.210587263107,-0.0716041922569,-0.349158763885,-0.334518820047,-1.32999992371,-431.838043213,-14.5433483124,159.404129028,6.97373020649,1.2585945128999967,22.18833684921,18.188676112099873,0.24907276034400197,-4.318380355799999,0.0443368372279,-0.369725363734,-0.915133853634,-0.0716041922569,-0.349158763885,-0.334518820047,-0.87279185,-0.30400615,11.73856005,-18.1686973572,-6.39759731293,0.210587263107,-0.0716041922569,-0.349158763885,-0.334518820047,-1.32999992371,-431.838043213,-14.5433483124,159.404129028,6.97373020649,1.2585945128999967,22.18833684921,18.188676112099873,0.24907276034400197,-4.318380355799999
2018-07-18 20:40:13.850,0.0443368372279,-0.369725363734,-0.915133853634,-0.0716041922569,-0.349158763885,-0.334518820047,-0.87279185,-0.30400615,11.73856005,-18.1686973572,-6.39759731293,0.210587263107,-0.0716041922569,-0.349158763885,-0.334518820047,-1.32999992371,-431.838043213,-14.5433483124,159.404129028,6.82373058796,1.2585945128999967,21.540769577029998,18.239566080899873,0.37522789835900194,-4.318380355799999,0.0443368372279,-0.369725363734,-0.915133853634,-0.0716041922569,-0.349158763885,-0.334518820047,-0.87279185,-0.30400615,11.73856005,-18.1686973572,-6.39759731293,0.210587263107,-0.0716041922569,-0.349158763885,-0.334518820047,-1.32999992371,-431.838043213,-14.5433483124,159.404129028,6.82373058796,1.2585945128999967,21.540769577029998,18.239566080899873,0.37522789835900194,-4.318380355799999
2018-07-18 20:40:13.900,0.0443368372279,-0.369725363734,-0.915133853634,-0.0716041922569,-0.349158763885,-0.334518820047,-0.87279185,-0.30400615,11.73856005,-18.1686973572,-6.39759731293,0.210587263107,-0.0716041922569,-0.349158763885,-0.334518820047,-1.43999993801,-441.622161865,-12.7926235199,160.404129028,6.64373028278,1.2585945128999967,20.89649915695,18.259017222299875,0.4823922216890019,-4.4162216187,0.0443368372279,-0.369725363734,-0.915133853634,-0.0716041922569,-0.349158763885,-0.334518820047,-0.87279185,-0.30400615,11.73856005,-18.1686973572,-6.39759731293,0.210587263107,-0.0716041922569,-0.349158763885,-0.334518820047,-1.43999993801,-441.622161865,-12.7926235199,160.404129028,6.64373028278,1.2585945128999967,20.89649915695,18.259017222299875,0.4823922216890019,-4.4162216187
2018-07-18 20:40:13.950,0.0136114511374,-0.374385868431,-0.923247077207,0.0492161475122,-0.333109855652,-0.292310625315,-0.53936575,0.46091255,14.8472681,-18.1686973572,-6.39759731293,0.210587263107,-0.0716041922569,-0.349158763885,-0.334518820047,-1.43999993801,-441.622161865,-12.7926235199,160.404129028,6.64373028278,1.2585945128999967,20.89649915695,18.259017222299875,0.4823922216890019,-4.4162216187,0.0136114511374,-0.374385868431,-0.923247077207,0.0492161475122,-0.333109855652,-0.292310625315,-0.53936575,0.46091255,14.8472681,-18.1686973572,-6.39759731293,0.210587263107,-0.0716041922569,-0.349158763885,-0.334518820047,-1.43999993801,-441.622161865,-12.7926235199,160.404129028,6.64373028278,1.2585945128999967,20.89649915695,18.259017222299875,0.4823922216890019,-4.4162216187
2018-07-18 20:40:14.000,0.0136114511374,-0.374385868431,-0.923247077207,0.0492161475122,-0.333109855652,-0.292310625315,-0.53936575,0.46091255,14.8472681,-18.2541427612,-4.07533454895,0.57696813345,0.0492161475122,-0.333109855652,-0.292310625315,-1.56999993324,-443.984039307,-11.1021080017,152.6541748047,6.00283813477,0.991172790499995,20.07533454895,18.254147761199874,0.576968133450002,-4.439840316800002,0.0136114511374,-0.374385868431,-0.923247077207,0.0492161475122,-0.333109855652,-0.292310625315,-0.53936575,0.46091255,14.8472681,-18.2541427612,-4.07533454895,0.57696813345,0.0492161475122,-0.333109855652,-0.292310625315,-1.56999993324,-443.984039307,-11.1021080017,152.6541748047,6.00283813477,0.991172790499995,20.07533454895,18.254147761199874,0.576968133450002,-4.439840316800002
2018-07-18 20:40:14.050,0.0136114511374,-0.374385868431,-0.923247077207,0.0492161475122,-0.333109855652,-0.292310625315,-0.53936575,0.46091255,14.8472681,-18.2541427612,-4.07533454895,0.57696813345,0.0492161475122,-0.333109855652,-0.292310625315,-1.56999993324,-443.984039307,-11.1021080017,152.6541748047,5.95283794403,0.9811706543000014,20.07533454895,18.254147761199874,0.576968133450002,-4.439840316800002,0.0136114511374,-0.374385868431,-0.923247077207,0.0492161475122,-0.333109855652,-0.292310625315,-0.53936575,0.46091255,14.8472681,-18.2541427612,-4.07533454895,0.57696813345,0.0492161475122,-0.333109855652,-0.292310625315,-1.56999993324,-443.984039307,-11.1021080017,152.6541748047,5.95283794403,0.9811706543000014,20.07533454895,18.254147761199874,0.576968133450002,-4.439840316800002
2018-07-18 20:40:14.100,0.0136114511374,-0.374385868431,-0.923247077207,0.0492161475122,-0.333109855652,-0.292310625315,-0.53936575,0.46091255,14.8472681,-18.2541427612,-4.07533454895,0.57696813345,0.0492161475122,-0.333109855652,-0.292310625315,-1.7199999094,-432.722473145,-9.44849014282,154.6541748047,5.712837696079999,0.9711723327999948,18.89698028564,18.182444804099873,0.664044916630002,-4.327224731400001,0.0136114511374,-0.374385868431,-0.923247077207,0.0492161475122,-0.333109855652,-0.292310625315,-0.53936575,0.46091255,14.8472681,-18.2541427612,-4.07533454895,0.57696813345,0.0492161475122,-0.333109855652,-0.292310625315,-1.7199999094,-432.722473145,-9.44849014282,154.6541748047,5.712837696079999,0.9711723327999948,18.89698028564,18.182444804099873,0.664044916630002,-4.327224731400001
2018-07-18 20:40:14.150,0.0136114511374,-0.374385868431,-0.923247077207,0.0492161475122,-0.333109855652,-0.292310625315,-0.53936575,0.46091255,14.8472681,-18.2541427612,-4.07533454895,0.57696813345,0.0492161475122,-0.333109855652,-0.292310625315,-1.7199999094,-432.722473145,-9.44849014282,154.6541748047,5.712837696079999,0.9611701964999995,18.53206777573,18.142344706399875,0.671001791954002,-4.327224731400001,0.0136114511374,-0.374385868431,-0.923247077207,0.0492161475122,-0.333109855652,-0.292310625315,-0.53936575,0.46091255,14.8472681,-18.2541427612,-4.07533454895,0.57696813345,0.0492161475122,-0.333109855652,-0.292310625315,-1.7199999094,-432.722473145,-9.44849014282,154.6541748047,5.712837696079999,0.9611701964999995,18.53206777573,18.142344706399875,0.671001791954002,-4.327224731400001
2018-07-18 20:40:14.200,0.0136114511374,-0.374385868431,-0.923247077207,0.0492161475122,-0.333109855652,-0.292310625315,-0.53936575,0.46091255,14.8472681,-18.047706604,-1.82870125771,0.674954473972,0.0492161475122,-0.333109855652,-0.292310625315,-1.87999999523,-410.271453857,-7.83642196655,155.6541748047,5.32283782959,0.9611701964999995,18.17910337448,18.097514384199872,0.672999024391002,-4.102714538600001,0.0136114511374,-0.374385868431,-0.923247077207,0.0492161475122,-0.333109855652,-0.292310625315,-0.53936575,0.46091255,14.8472681,-18.047706604,-1.82870125771,0.674954473972,0.0492161475122,-0.333109855652,-0.292310625315,-1.87999999523,-410.271453857,-7.83642196655,155.6541748047,5.32283782959,0.9611701964999995,18.17910337448,18.097514384199872,0.672999024391002,-4.102714538600001
2018-07-18 20:40:14.250,0.0136114511374,-0.374385868431,-0.923247077207,0.0492161475122,-0.333109855652,-0.292310625315,-0.53936575,0.46091255,14.8472681,-18.047706604,-1.82870125771,0.674954473972,0.0492161475122,-0.333109855652,-0.292310625315,-1.87999999523,-410.271453857,-7.83642196655,155.6541748047,5.32283782959,0.9611701964999995,18.17910337448,18.097514384199872,0.672999024391002,-4.102714538600001,0.0136114511374,-0.374385868431,-0.923247077207,0.0492161475122,-0.333109855652,-0.292310625315,-0.53936575,0.46091255,14.8472681,-18.047706604,-1.82870125771,0.674954473972,0.0492161475122,-0.333109855652,-0.292310625315,-1.87999999523,-410.271453857,-7.83642196655,155.6541748047,5.32283782959,0.9611701964999995,18.17910337448,18.097514384199872,0.672999024391002,-4.102714538600001
2018-07-18 20:40:14.300,0.0136114511374,-0.374385868431,-0.923247077207,0.0492161475122,-0.333109855652,-0.292310625315,-0.53936575,0.46091255,14.8472681,-18.047706604,-1.82870125771,0.674954473972,0.0492161475122,-0.333109855652,-0.292310625315,-1.87999999523,-410.271453857,-7.83642196655,155.6541748047,5.32283782959,0.951171875,17.65434968472,18.013888590699874,0.676995337009002,-4.102714538600001,0.0136114511374,-0.374385868431,-0.923247077207,0.0492161475122,-0.333109855652,-0.292310625315,-0.53936575,0.46091255,14.8472681,-18.047706604,-1.82870125771,0.674954473972,0.0492161475122,-0.333109855652,-0.292310625315,-1.87999999523,-410.271453857,-7.83642196655,155.6541748047,5.32283782959,0.951171875,17.65434968472,18.013888590699874,0.676995337009002,-4.102714538600001
